ID,Depth,Parent ID,Component Name,Row Name,Row ID,Field Values,Hierarchy Path
4492,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4493,1,4492,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4494,2,4493,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4495,3,4494,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4496,4,4495,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4497,5,4496,Business Flow,Purchase Product,6a3ac6594aebe3f6e59f71e9,,Business Flow/Purchase Product
4498,6,4497,Task,Filter and Compare Phones,6a3ac6594aebe3f6e59f7293,,Task/Filter and Compare Phones
4499,7,4498,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,,Application/IDP-Web-Sales
4500,8,4499,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,"{""name"":""IDP-Web-Sales"",""correlation_id_qualifier"":""33758"",""persona_id"":"""",""correlation_id"":""33758""}",IDP-Web-Sales
4501,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4502,1,4501,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4503,2,4502,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4504,3,4503,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4505,4,4504,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4506,5,4505,Business Flow,Purchase Product,6a3ac6594aebe3f6e59f71e9,,Business Flow/Purchase Product
4507,6,4506,Task,Customize the Phone,6a3ac6594aebe3f6e59f7296,,Task/Customize the Phone
4508,7,4507,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,,Application/IDP-Web-Sales
4509,8,4508,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,"{""name"":""IDP-Web-Sales"",""correlation_id_qualifier"":""33758"",""persona_id"":"""",""correlation_id"":""33758""}",IDP-Web-Sales
4510,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4511,1,4510,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4512,2,4511,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4513,3,4512,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4514,4,4513,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4515,5,4514,Business Flow,Purchase Product,6a3ac6594aebe3f6e59f71e9,,Business Flow/Purchase Product
4516,6,4515,Task,"""Select """"Start New Wireless Service""""""",6a3ac6594aebe3f6e59f7297,,"Task/""Select """"Start New Wireless Service"""""""
4517,7,4516,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,,Application/IDP-Web-Sales
4518,8,4517,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,"{""name"":""IDP-Web-Sales"",""correlation_id_qualifier"":""33758"",""persona_id"":"""",""correlation_id"":""33758""}",IDP-Web-Sales
4519,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4520,1,4519,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4521,2,4520,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4522,3,4521,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4523,4,4522,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4524,5,4523,Business Flow,Purchase Product,6a3ac6594aebe3f6e59f71e9,,Business Flow/Purchase Product
4525,6,4524,Task,Choose Phone Plan,6a3ac6594aebe3f6e59f7299,,Task/Choose Phone Plan
4526,7,4525,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,,Application/IDP-Web-Sales
4527,8,4526,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,"{""name"":""IDP-Web-Sales"",""correlation_id_qualifier"":""33758"",""persona_id"":"""",""correlation_id"":""33758""}",IDP-Web-Sales
4528,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4529,1,4528,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4530,2,4529,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4531,3,4530,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4532,4,4531,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4533,5,4532,Business Flow,Purchase Product,6a3ac6594aebe3f6e59f71e9,,Business Flow/Purchase Product
4534,6,4533,Task,Select Add-ons,6a3ac6594aebe3f6e59f729a,,Task/Select Add-ons
4535,7,4534,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,,Application/IDP-Web-Sales
4536,8,4535,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,"{""name"":""IDP-Web-Sales"",""correlation_id_qualifier"":""33758"",""persona_id"":"""",""correlation_id"":""33758""}",IDP-Web-Sales
4537,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4538,1,4537,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4539,2,4538,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4540,3,4539,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4541,4,4540,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4542,5,4541,Business Flow,Apply Promotions,6a3ac6594aebe3f6e59f71db,,Business Flow/Apply Promotions
4543,6,4542,Task,Checkout,6a3ac6594aebe3f6e59f7231,,Task/Checkout
4544,7,4543,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,,Application/IDP-Web-Sales
4545,8,4544,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,"{""name"":""IDP-Web-Sales"",""correlation_id_qualifier"":""33758"",""persona_id"":"""",""correlation_id"":""33758""}",IDP-Web-Sales
4546,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4547,1,4546,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4548,2,4547,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4549,3,4548,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4550,4,4549,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4551,5,4550,Business Flow,Purchase Product,6a3ac6594aebe3f6e59f71e9,,Business Flow/Purchase Product
4552,6,4551,Task,Enter Billing Information,6a3ac6594aebe3f6e59f729b,,Task/Enter Billing Information
4553,7,4552,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,,Application/IDP-Web-Sales
4554,8,4553,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,"{""name"":""IDP-Web-Sales"",""correlation_id_qualifier"":""33758"",""persona_id"":"""",""correlation_id"":""33758""}",IDP-Web-Sales
4555,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4556,1,4555,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4557,2,4556,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4558,3,4557,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4559,4,4558,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4560,5,4559,Business Flow,Purchase Product,6a3ac6594aebe3f6e59f71e9,,Business Flow/Purchase Product
4561,6,4560,Task,Confirm Purchase,6a3ac6594aebe3f6e59f729c,,Task/Confirm Purchase
4562,7,4561,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,,Application/IDP-Web-Sales
4563,8,4562,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,"{""name"":""IDP-Web-Sales"",""correlation_id_qualifier"":""33758"",""persona_id"":"""",""correlation_id"":""33758""}",IDP-Web-Sales
4564,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4565,1,4564,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
4566,2,4565,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
4567,3,4566,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
4568,4,4567,Subdomain,Upgrade Device / Equipment,6a3ac6594aebe3f6e59f71d3,,Subdomain/Upgrade Device / Equipment
4569,5,4568,Business Flow,Upgrade Device,6a3ac6594aebe3f6e59f71ee,,Business Flow/Upgrade Device
4570,6,4569,Task,Check Upgrade Eligibility,6a3ac6594aebe3f6e59f72b0,,Task/Check Upgrade Eligibility
4571,7,4570,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,,Application/IDP-Web-Sales
4572,8,4571,Application,IDP-Web-Sales,6a3ac6594aebe3f6e59f7301,"{""name"":""IDP-Web-Sales"",""correlation_id_qualifier"":""33758"",""persona_id"":"""",""correlation_id"":""33758""}",IDP-Web-Sales
4573,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4574,1,4573,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4575,2,4574,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4576,3,4575,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4577,4,4576,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
4578,5,4577,Business Flow,Activate New AIA Customer,6a3ac6594aebe3f6e59f71d9,,Business Flow/Activate New AIA Customer
4579,6,4578,Task,Select Rate Plan,6a3ac6594aebe3f6e59f7215,,Task/Select Rate Plan
4580,7,4579,Application,IDP-Web-Sales Cloud,6a3ac6594aebe3f6e59f72fd,,Application/IDP-Web-Sales Cloud
4581,8,4580,Application,IDP-Web-Sales Cloud,6a3ac6594aebe3f6e59f72fd,"{""name"":""IDP-Web-Sales Cloud"",""correlation_id_qualifier"":""32411"",""persona_id"":"""",""correlation_id"":""32411""}",IDP-Web-Sales Cloud
4582,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4583,1,4582,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4584,2,4583,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4585,3,4584,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4586,4,4585,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
4587,5,4586,Business Flow,BOPIS,6a3ac6594aebe3f6e59f71dc,,Business Flow/BOPIS
4588,6,4587,Task,Shop & Browse,6a3ac6594aebe3f6e59f7233,,Task/Shop & Browse
4589,7,4588,Application,IDP-Web-Sales Cloud,6a3ac6594aebe3f6e59f72fd,,Application/IDP-Web-Sales Cloud
4590,8,4589,Application,IDP-Web-Sales Cloud,6a3ac6594aebe3f6e59f72fd,"{""name"":""IDP-Web-Sales Cloud"",""correlation_id_qualifier"":""32411"",""persona_id"":"""",""correlation_id"":""32411""}",IDP-Web-Sales Cloud
4591,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4592,1,4591,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
4593,2,4592,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
4594,3,4593,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
4595,4,4594,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
4596,5,4595,Business Flow,Activate New Mobility Customer,6a3ac6594aebe3f6e59f71da,,Business Flow/Activate New Mobility Customer
4597,6,4596,Task,Submit Order,6a3ac6594aebe3f6e59f7222,,Task/Submit Order
4598,7,4597,Application,IDP-Web-Sales Cloud,6a3ac6594aebe3f6e59f72fd,,Application/IDP-Web-Sales Cloud
4599,8,4598,Application,IDP-Web-Sales Cloud,6a3ac6594aebe3f6e59f72fd,"{""name"":""IDP-Web-Sales Cloud"",""correlation_id_qualifier"":""32411"",""persona_id"":"""",""correlation_id"":""32411""}",IDP-Web-Sales Cloud
4600,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4601,1,4600,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4602,2,4601,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4603,3,4602,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4604,4,4603,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4605,5,4604,Business Flow,Purchase Product,6a3ac6594aebe3f6e59f71e9,,Business Flow/Purchase Product
4606,6,4605,Task,Apply Discounts,6a3ac6594aebe3f6e59f7298,,Task/Apply Discounts
4607,7,4606,Application,IDP-Web-Sales Cloud,6a3ac6594aebe3f6e59f72fd,,Application/IDP-Web-Sales Cloud
4608,8,4607,Application,IDP-Web-Sales Cloud,6a3ac6594aebe3f6e59f72fd,"{""name"":""IDP-Web-Sales Cloud"",""correlation_id_qualifier"":""32411"",""persona_id"":"""",""correlation_id"":""32411""}",IDP-Web-Sales Cloud
4609,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4610,1,4609,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
4611,2,4610,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
4612,3,4611,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
4613,4,4612,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
4614,5,4613,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
4615,6,4614,Task,Lookup & Authenticate Customer,6a3ac6594aebe3f6e59f7227,,Task/Lookup & Authenticate Customer
4616,7,4615,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4617,8,4616,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4618,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4619,1,4618,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4620,2,4619,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4621,3,4620,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4622,4,4621,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4623,5,4622,Business Flow,Apply Promotions,6a3ac6594aebe3f6e59f71db,,Business Flow/Apply Promotions
4624,6,4623,Task,Log into AT&T Account,6a3ac6594aebe3f6e59f722b,,Task/Log into AT&T Account
4625,7,4624,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4626,8,4625,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4627,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4628,1,4627,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4629,2,4628,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4630,3,4629,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4631,4,4630,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4632,5,4631,Business Flow,Apply Promotions,6a3ac6594aebe3f6e59f71db,,Business Flow/Apply Promotions
4633,6,4632,Task,Check Account Eligibility,6a3ac6594aebe3f6e59f722d,,Task/Check Account Eligibility
4634,7,4633,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4635,8,4634,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4636,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4637,1,4636,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
4638,2,4637,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
4639,3,4638,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
4640,4,4639,Subdomain,Learn & Discover,6a3ac6594aebe3f6e59f71c5,,Subdomain/Learn & Discover
4641,5,4640,Business Flow,Apply Promotions,6a3ac6594aebe3f6e59f71db,,Business Flow/Apply Promotions
4642,6,4641,Task,Checkout,6a3ac6594aebe3f6e59f7231,,Task/Checkout
4643,7,4642,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4644,8,4643,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4645,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4646,1,4645,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
4647,2,4646,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
4648,3,4647,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
4649,4,4648,Subdomain,Change Settings & Prefrences,6a3ac6594aebe3f6e59f71cd,,Subdomain/Change Settings & Prefrences
4650,5,4649,Business Flow,Manage Account,6a3ac6594aebe3f6e59f71e3,,Business Flow/Manage Account
4651,6,4650,Task,Go to Account Overview,6a3ac6594aebe3f6e59f7265,,Task/Go to Account Overview
4652,7,4651,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4653,8,4652,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4654,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4655,1,4654,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
4656,2,4655,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
4657,3,4656,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
4658,4,4657,Subdomain,Change Settings & Prefrences,6a3ac6594aebe3f6e59f71cd,,Subdomain/Change Settings & Prefrences
4659,5,4658,Business Flow,Manage Account,6a3ac6594aebe3f6e59f71e3,,Business Flow/Manage Account
4660,6,4659,Task,Manage Profile,6a3ac6594aebe3f6e59f7266,,Task/Manage Profile
4661,7,4660,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4662,8,4661,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4663,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4664,1,4663,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
4665,2,4664,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
4666,3,4665,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
4667,4,4666,Subdomain,Change Settings & Prefrences,6a3ac6594aebe3f6e59f71cd,,Subdomain/Change Settings & Prefrences
4668,5,4667,Business Flow,Manage Account,6a3ac6594aebe3f6e59f71e3,,Business Flow/Manage Account
4669,6,4668,Task,Go to Payments,6a3ac6594aebe3f6e59f726b,,Task/Go to Payments
4670,7,4669,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4671,8,4670,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4672,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4673,1,4672,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
4674,2,4673,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
4675,3,4674,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
4676,4,4675,Subdomain,Change Settings & Prefrences,6a3ac6594aebe3f6e59f71cd,,Subdomain/Change Settings & Prefrences
4677,5,4676,Business Flow,Manage Account,6a3ac6594aebe3f6e59f71e3,,Business Flow/Manage Account
4678,6,4677,Task,Manage Payment Methods,6a3ac6594aebe3f6e59f726c,,Task/Manage Payment Methods
4679,7,4678,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4680,8,4679,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4681,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4682,1,4681,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
4683,2,4682,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
4684,3,4683,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
4685,4,4684,Subdomain,Change Settings & Prefrences,6a3ac6594aebe3f6e59f71cd,,Subdomain/Change Settings & Prefrences
4686,5,4685,Business Flow,Manage Account,6a3ac6594aebe3f6e59f71e3,,Business Flow/Manage Account
4687,6,4686,Task,Opt-in / out of AutoPay,6a3ac6594aebe3f6e59f726d,,Task/Opt-in / out of AutoPay
4688,7,4687,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4689,8,4688,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4690,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4691,1,4690,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
4692,2,4691,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
4693,3,4692,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
4694,4,4693,Subdomain,Change Settings & Prefrences,6a3ac6594aebe3f6e59f71cd,,Subdomain/Change Settings & Prefrences
4695,5,4694,Business Flow,Manage Account,6a3ac6594aebe3f6e59f71e3,,Business Flow/Manage Account
4696,6,4695,Task,Opt-in / out of Paperless Billing,6a3ac6594aebe3f6e59f726e,,Task/Opt-in / out of Paperless Billing
4697,7,4696,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4698,8,4697,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4699,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4700,1,4699,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
4701,2,4700,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
4702,3,4701,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
4703,4,4702,Subdomain,Change Settings & Prefrences,6a3ac6594aebe3f6e59f71cd,,Subdomain/Change Settings & Prefrences
4704,5,4703,Business Flow,Manage Account,6a3ac6594aebe3f6e59f71e3,,Business Flow/Manage Account
4705,6,4704,Task,Go to Billing,6a3ac6594aebe3f6e59f726f,,Task/Go to Billing
4706,7,4705,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,,Application/IDP-WebAcctMgmt
4707,8,4706,Application,IDP-WebAcctMgmt,6a3ac6594aebe3f6e59f730e,"{""name"":""IDP-WebAcctMgmt"",""correlation_id_qualifier"":""32768"",""persona_id"":"""",""correlation_id"":""32768""}",IDP-WebAcctMgmt
4708,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
4709,1,4708,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
